Cyclopentolate|Used mainly to produce mydriasis and cycloplegia for diagnostic purposes.|Muscarinic Antagonists
Ramelteon|For the treatment of insomnia characterized by difficulty with sleep onset.|component
Physostigmine|For the treatment of glaucoma, and in the treatment of severe anticholinergic toxicity.|Cholinesterase Inhibitors
Isotretinoin|For the treatment of severe recalcitrant nodular acne|Anti-Acne Preparations
Formoterol|For use as long-term maintenance treatment of asthma in patients 6 years of age and older with reversible obstructive airways disease, including patients with symptoms of nocturnal asthma, who are using optimal corticosteroid treatment and experiencing regular or frequent breakthrough symptoms requiring use of a short-acting bronchodilator. Not indicated for asthma that can be successfully managed with occasional use of an inhaled, short-acting beta2-adrenergic agonist. Also used for the prevention of exercise-induced bronchospasm, as well as long-term treatment of bronchospasm associated with COPD.|Sympathomimetics
Nandrolone phenpropionate|For the treatment of refractory deficient red cell production anemias, breast carcinoma, hereditary angioedema, antithrombin III deficiency, fibrinogen excess, growth failure and Turner's syndrome. It is also indicated in the prophylaxis of hereditary angioedema.|Anabolic Agents
Dimenhydrinate|Used for treating vertigo, motion sickness, and nausea associated with pregnancy.|Histamine H1 Antagonists
Glycopyrrolate|For use as a preoperative antimuscarinic to reduce salivary, tracheobronchial, and pharyngeal secretions, to reduce the volume and free acidity of gastric secretions and to block cardiac vagal inhibitory reflexes during induction of anesthesia and intubation.|Muscarinic Antagonists
Cytarabine|For the treatment of acute non-lymphocytic leukemia, acute lymphocytic leukemia and blast phase of chronic myelocytic leukemia.|Antiviral Agents
Dopamine|For the correction of hemodynamic imbalances present in the shock syndrome due to myocardial infarction, trauma, endotoxic septicemia, open-heart surgery, renal failure, and chronic cardiac decompensation as in congestive failure|Dopamine Agents
Rivastigmine|For the treatment of mild to moderate dementia associated with Parkinson's disease or of the Alzheimer's type.|Neuroprotective Agents
Exemestane|For the treatment of advanced breast cancer in postmenopausal women whose disease has progressed following tamoxifen therapy.|Antineoplastic Agents
Oxaprozin|Used to relieve the inflammation, swelling, stiffness, and joint pain associated with rheumatoid arthritis and osteoarthritis.|Anti-Inflammatory Agents, Non-Steroidal
Methyl aminolevulinate|For topical use, in combination with 570 to 670 nm wavelength red light illumination, in the treatment of non-hyperkeratotic actinic keratoses of the face and scalp in immunocompetent patients when used in conjunction with lesion preparation (debridement using a sharp dermal curette).|
Azathioprine|For use in rheumatoid arthritis, preventing renal transplant rejection, Crohn's disease, and colitis.|Antirheumatic Agents
Neomycin|Topical uses include treatment for superficial eye infections caused by susceptible bacteria (used in combination with other antiinfectives), treatment of otitis externa caused by susceptible bacteria, treatment or prevention of bacterial infections in skin lesions, and use as a continuous short-term irrigant or rinse to prevent bacteriuria and gram negative rod bacteremia in abacteriuric patients with indwelling catheters. May be used orally to treat hepatic encephalopathy, as a perioperative prophylactic agent, and as an adjunct to fluid and electrolyte replacement in the treatment of diarrhea caused to enteropathogenic E. coli (EPEC). |Aminoglycosides
Auranofin|Used in the treatment of active, progressive or destructive forms of inflammatory arthritis, such as adult rheumatoid arthritis.|Antirheumatic Agents
Gabapentin|For the management of postherpetic neuralgia in adults and as adjunctive therapy in the treatment of partial seizures with and without secondary generalization in patients over 12 years of age with epilepsy.|Anti-Anxiety Agents
Doxorubicin|Doxorubicin is used to produce regression in disseminated neoplastic conditions like acute lymphoblastic leukemia, acute myeloblastic leukemia, Wilms’ tumor, neuroblastoma, soft tissue and bone sarcomas, breast carcinoma, ovarian carcinoma, transitional cell bladder carcinoma, thyroid carcinoma, gastric carcinoma, Hodgkin’s disease, malignant lymphoma and bronchogenic carcinoma in which the small cell histologic type is the most responsive compared to other cell types. Doxorubicin is also indicated for use as a component of adjuvant therapy in women with evidence of axillary lymph node involvement following resection of primary breast cancer.|Antibiotics, Antineoplastic
Frovatriptan|For the acute treatment of migraine attacks with or without aura in adults.|Serotonin Receptor Agonists
Hydrochlorothiazide|For the treatment of high blood pressure and management of edema.|Antihypertensive Agents
Cyclacillin|For the treatment of bacterial infections caused by susceptible organisms.|Anti-Bacterial Agents
Salbutamol|For symptomatic relief and prevention of bronchospasm due to bronchial asthma, chronic bronchitis, and other chronic bronchopulmonary disorders such as COPD. |Adrenergic beta-2 Receptor Agonists
Levobupivacaine|For the production of local or regional anesthesia for surgery and obstetrics, and for post-operative pain management|component
Cromoglicic acid|For the management of patients with bronchial asthma. Also used in the treatment of vernal keratoconjunctivitis, vernal conjunctivitis, and vernal keratitis.|Anti-Asthmatic Agents
Ganciclovir|For induction and maintenance in the treatment of cytomegalovirus (CMV) retinitis in immunocompromised patients, including patients with acquired immunodeficiency syndrome (AIDS). Also used in the treatment of severe cytomegalovirus (CMV) disease, including CMV pneumonia, CMV gastrointestinal disease, and disseminated CMV infections, in immunocompromised patients.|Antiviral Agents
Hydroxyurea|For management of melanoma, resistant chronic myelocytic leukemia, and recurrent, metastatic, or inoperable carcinoma of the ovary and Sickle-cell anemia.|Antineoplastic Agents
Letrozole|For the extended adjuvant treatment of early breast cancer in postmenopausal women who have received 5 years of adjuvant tamoxifen therapy. Also for first-line treatment of postmenopausal women with hormone receptor positive or hormone receptor unknown locally advanced or metastatic breast cancer. Also indicated for the treatment of advanced breast cancer in postmenopausal women with disease progression following antiestrogen therapy.|Antineoplastic Agents
Tioconazole|For the local treatment of vulvovaginal candidiasis (moniliasis).|Antifungal Agents
Busulfan|For use in combination with cyclophosphamide as a conditioning regimen prior to allogeneic hematopoietic progenitor cell transplantation for chronic myelogenous  (myeloid, myelocytic, granulocytic) leukemia (FDA has designated busulfan as an orphan drug for this use). It is also used as a component of pretransplant conditioning regimens in patients undergoing bone marrow transplantation for acute myeloid leukemia and nonmalignant diseases.|Immunosuppressive Agents
Ketoprofen|For symptomatic treatment of acute and chronic rheumatoid arthritis, osteoarthritis, ankylosing spondylitis, primary dysmenorrhea and mild to moderate pain associated with musculotendinous trauma (sprains and strains), postoperative (including dental surgery) or postpartum pain.|Anti-Inflammatory Agents, Non-Steroidal
Edrophonium|For the differential diagnosis of myasthenia gravis and as an adjunct in the evaluation of treatment requirements in this disease. It may also be used for evaluating emergency treatment in myasthenic crises.|Cholinesterase Inhibitors
Metyrapone|Used as a diagnostic drug for testing hypothalamic-pituitary ACTH function. Occasionally used in Cushing's syndrome.|Enzyme Inhibitors
Cinacalcet|For the treatment of secondary hyperparathyroidism in patients with Chronic Kidney Disease who are on hemodialysis or peritoneal dialysis. Also for the treatment of hypercalcemia in patients with parathyroid carcinoma.|Calcimimetics
Clobetasol propionate|For short-term topical treatment of the inflammatory and pruritic manifestations of moderate to severe corticosteroid-responsive dermatoses of the scalp.|Anti-Inflammatory Agents
Balsalazide|For the treatment of mildly to moderately active ulcerative colitis.|Anti-Inflammatory Agents, Non-Steroidal
Sulfamethoxazole|For the treatment bacterial infections causing bronchitis, prostatitis and urinary tract infections.|Anti-Infective Agents
Glyburide|Indicated as an adjunct to diet to lower the blood glucose in patients with NIDDM whose hyperglycemia cannot be satisfactorily controlled by diet alone.|Hypoglycemic Agents
Minocycline|For the treatment of infections caused by susceptible strains of microorganisms, such as Rocky Mountain spotted fever, typhus fever and the typhus group, Q fever, rickettsial pox and tick fevers caused by Rickettsiae, upper respiratory tract infections caused by <i>Streptococcus pneumoniae</i> and for the treatment of asymptomatic carriers of <i>Neisseria meningitidis</i>.|Anti-Bacterial Agents
